0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,220,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,40,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,230,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,50,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,240,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,60,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,250,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,70,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,260,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,80,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,270,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,90,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,280,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,100,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,290,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,110,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,300,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,120,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,310,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,130,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,320,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,140,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,330,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,150,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,340,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,160,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,350,1,0.2
0.05,GasterBlaster,0,323.5,308.5,323.5,308.5,170,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,0,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,180,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,12,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,192,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,24,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,204,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,36,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,216,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,48,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,228,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,60,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,240,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,72,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,252,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,84,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,264,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,96,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,276,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,108,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,288,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,120,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,300,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,132,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,312,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,144,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,324,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,156,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,336,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,168,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,348,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,180,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,0,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,192,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,12,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,204,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,24,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,216,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,36,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,228,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,48,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,240,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,60,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,252,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,72,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,264,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,84,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,276,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,96,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,288,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,108,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,300,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,120,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,312,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,132,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,324,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,144,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,336,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,156,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,348,1,0.2
0.06,GasterBlaster,1,323.5,308.5,323.5,308.5,168,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,0,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,180,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,12,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,192,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,24,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,204,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,36,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,216,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,48,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,228,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,60,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,240,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,72,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,252,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,84,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,264,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,96,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,276,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,108,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,288,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,120,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,300,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,132,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,312,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,144,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,324,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,156,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,336,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,168,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,348,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,180,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,0,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,192,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,12,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,204,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,24,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,216,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,36,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,228,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,48,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,240,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,60,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,252,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,72,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,264,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,84,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,276,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,96,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,288,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,108,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,300,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,120,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,312,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,132,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,324,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,144,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,336,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,156,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,348,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,168,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,0,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,180,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,12,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,192,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,24,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,204,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,36,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,216,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,48,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,228,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,60,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,240,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,72,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,252,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,84,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,264,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,96,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,276,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,108,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,288,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,120,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,300,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,132,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,312,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,144,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,324,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,156,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,336,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,168,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,348,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,180,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,0,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,192,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,12,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,204,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,24,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,216,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,36,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,228,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,48,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,240,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,60,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,252,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,72,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,264,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,84,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,276,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,96,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,288,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,108,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,300,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,120,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,312,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,132,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,324,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,144,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,336,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,156,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,348,1,0.2
0.06,GasterBlaster,2,323.5,308.5,323.5,308.5,168,1,0.2
0,SansText,any last word ?,,,,,,,
0,SansHead,Anger,,,,,,
1.5,GasterBlaster,1,0,0,201,226,0,1,1,0,0
0,GasterBlaster,1,0,0,241,144,90,1,1,0,0
0,GasterBlaster,1,640,480,446,391,180,1,1,0,0
0,GasterBlaster,1,640,480,406,473,-90,1,1,0,0
1.8,CombatZoneResizeinstant,-10,-10,650,490,,,,,,
0,CombatZoneSpeed,900,,,,,,,,,
0.035,GasterBlaster,2,241,226,241,226,0,1,0.1
0.035,GasterBlaster,2,241,391,241,391,90,1,0.1
0.035,GasterBlaster,2,406,391,406,391,180,1,0.1
0.035,GasterBlaster,2,406,226,406,226,270,1,0.1
0.035,GasterBlaster,2,241,226,241,226,5,1,0.1
0.035,GasterBlaster,2,241,391,241,391,95,1,0.1
0.035,GasterBlaster,2,406,391,406,391,185,1,0.1
0.035,GasterBlaster,2,406,226,406,226,275,1,0.1
0.035,GasterBlaster,2,241,226,241,226,10,1,0.1
0.035,GasterBlaster,2,241,391,241,391,100,1,0.1
0.035,GasterBlaster,2,406,391,406,391,190,1,0.1
0.035,GasterBlaster,2,406,226,406,226,280,1,0.1
0.035,GasterBlaster,2,241,226,241,226,15,1,0.1
0.035,GasterBlaster,2,241,391,241,391,105,1,0.1
0.035,GasterBlaster,2,406,391,406,391,195,1,0.1
0.035,GasterBlaster,2,406,226,406,226,285,1,0.1
0.035,GasterBlaster,2,241,226,241,226,20,1,0.1
0.035,GasterBlaster,2,241,391,241,391,110,1,0.1
0.035,GasterBlaster,2,406,391,406,391,200,1,0.1
0.035,GasterBlaster,2,406,226,406,226,290,1,0.1
0.035,GasterBlaster,2,241,226,241,226,25,1,0.1
0.035,GasterBlaster,2,241,391,241,391,115,1,0.1
0.035,GasterBlaster,2,406,391,406,391,205,1,0.1
0.035,GasterBlaster,2,406,226,406,226,295,1,0.1
0.035,GasterBlaster,2,241,226,241,226,30,1,0.1
0.035,GasterBlaster,2,241,391,241,391,120,1,0.1
0.035,GasterBlaster,2,406,391,406,391,210,1,0.1
0.035,GasterBlaster,2,406,226,406,226,300,1,0.1
0.035,GasterBlaster,2,241,226,241,226,35,1,0.1
0.035,GasterBlaster,2,241,391,241,391,125,1,0.1
0.035,GasterBlaster,2,406,391,406,391,215,1,0.1
0.035,GasterBlaster,2,406,226,406,226,305,1,0.1
0.035,GasterBlaster,2,241,226,241,226,40,1,0.1
0.035,GasterBlaster,2,241,391,241,391,130,1,0.1
0.035,GasterBlaster,2,406,391,406,391,220,1,0.1
0.035,GasterBlaster,2,406,226,406,226,310,1,0.1
0.035,GasterBlaster,2,241,226,241,226,45,1,0.1
0.035,GasterBlaster,2,241,391,241,391,135,1,0.1
0.035,GasterBlaster,2,406,391,406,391,225,1,0.1
0.035,GasterBlaster,2,406,226,406,226,315,1,0.1
0.035,GasterBlaster,2,241,226,241,226,50,1,0.1
0.035,GasterBlaster,2,241,391,241,391,140,1,0.1
0.035,GasterBlaster,2,406,391,406,391,230,1,0.1
0.035,GasterBlaster,2,406,226,406,226,320,1,0.1
0.035,GasterBlaster,2,241,226,241,226,55,1,0.1
0.035,GasterBlaster,2,241,391,241,391,145,1,0.1
0.035,GasterBlaster,2,406,391,406,391,235,1,0.1
0.035,GasterBlaster,2,406,226,406,226,325,1,0.1
0.035,GasterBlaster,2,241,226,241,226,60,1,0.1
0.035,GasterBlaster,2,241,391,241,391,150,1,0.1
0.035,GasterBlaster,2,406,391,406,391,240,1,0.1
0.035,GasterBlaster,2,406,226,406,226,330,1,0.1
0.035,GasterBlaster,2,241,226,241,226,65,1,0.1
0.035,GasterBlaster,2,241,391,241,391,155,1,0.1
0.035,GasterBlaster,2,406,391,406,391,245,1,0.1
0.035,GasterBlaster,2,406,226,406,226,335,1,0.1
0.035,GasterBlaster,2,241,226,241,226,70,1,0.1
0.035,GasterBlaster,2,241,391,241,391,160,1,0.1
0.035,GasterBlaster,2,406,391,406,391,250,1,0.1
0.035,GasterBlaster,2,406,226,406,226,340,1,0.1
0.035,GasterBlaster,2,241,226,241,226,75,1,0.1
0.035,GasterBlaster,2,241,391,241,391,165,1,0.1
0.035,GasterBlaster,2,406,391,406,391,255,1,0.1
0.035,GasterBlaster,2,406,226,406,226,345,1,0.1
0.035,GasterBlaster,2,241,226,241,226,80,1,0.1
0.035,GasterBlaster,2,241,391,241,391,170,1,0.1
0.035,GasterBlaster,2,406,391,406,391,260,1,0.1
0.035,GasterBlaster,2,406,226,406,226,350,1,0.1
0.035,GasterBlaster,2,241,226,241,226,85,1,0.1
0.035,GasterBlaster,2,241,391,241,391,175,1,0.1
0.035,GasterBlaster,2,406,391,406,391,265,1,0.1
0.035,GasterBlaster,2,406,226,406,226,355,1,0.1
0.035,GasterBlaster,2,241,226,241,226,90,1,0.1
0.035,GasterBlaster,2,241,391,241,391,180,1,0.1
0.035,GasterBlaster,2,406,391,406,391,270,1,0.1
0.035,GasterBlaster,2,406,226,406,226,360,1,0.1
0.035,GasterBlaster,2,241,226,241,226,95,1,0.1
0.035,GasterBlaster,2,241,391,241,391,185,1,0.1
0.035,GasterBlaster,2,406,391,406,391,275,1,0.1
0.035,GasterBlaster,2,406,226,406,226,365,1,0.1
0.035,GasterBlaster,2,241,226,241,226,100,1,0.1
0.035,GasterBlaster,2,241,391,241,391,190,1,0.1
0.035,GasterBlaster,2,406,391,406,391,280,1,0.1
0.035,GasterBlaster,2,406,226,406,226,370,1,0.1
0.035,GasterBlaster,2,241,226,241,226,105,1,0.1
0.035,GasterBlaster,2,241,391,241,391,195,1,0.1
0.035,GasterBlaster,2,406,391,406,391,285,1,0.1
0.035,GasterBlaster,2,406,226,406,226,375,1,0.1
0.035,GasterBlaster,2,241,226,241,226,110,1,0.1
0.035,GasterBlaster,2,241,391,241,391,200,1,0.1
0.035,GasterBlaster,2,406,391,406,391,290,1,0.1
0.035,GasterBlaster,2,406,226,406,226,380,1,0.1
0.035,GasterBlaster,2,241,226,241,226,115,1,0.1
0.035,GasterBlaster,2,241,391,241,391,205,1,0.1
0.035,GasterBlaster,2,406,391,406,391,295,1,0.1
0.035,GasterBlaster,2,406,226,406,226,385,1,0.1
0.035,GasterBlaster,2,241,226,241,226,120,1,0.1
0.035,GasterBlaster,2,241,391,241,391,210,1,0.1
0.035,GasterBlaster,2,406,391,406,391,300,1,0.1
0.035,GasterBlaster,2,406,226,406,226,390,1,0.1
0.035,GasterBlaster,2,241,226,241,226,125,1,0.1
0.035,GasterBlaster,2,241,391,241,391,215,1,0.1
0.035,GasterBlaster,2,406,391,406,391,305,1,0.1
0.035,GasterBlaster,2,406,226,406,226,395,1,0.1
0.035,GasterBlaster,2,241,226,241,226,130,1,0.1
0.035,GasterBlaster,2,241,391,241,391,220,1,0.1
0.035,GasterBlaster,2,406,391,406,391,310,1,0.1
0.035,GasterBlaster,2,406,226,406,226,400,1,0.1
0.035,GasterBlaster,2,241,226,241,226,135,1,0.1
0.035,GasterBlaster,2,241,391,241,391,225,1,0.1
0.035,GasterBlaster,2,406,391,406,391,315,1,0.1
0.035,GasterBlaster,2,406,226,406,226,405,1,0.1
0.035,GasterBlaster,2,241,226,241,226,140,1,0.1
0.035,GasterBlaster,2,241,391,241,391,230,1,0.1
0.035,GasterBlaster,2,406,391,406,391,320,1,0.1
0.035,GasterBlaster,2,406,226,406,226,410,1,0.1
0.035,GasterBlaster,2,241,226,241,226,145,1,0.1
0.035,GasterBlaster,2,241,391,241,391,235,1,0.1
0.035,GasterBlaster,2,406,391,406,391,325,1,0.1
0.035,GasterBlaster,2,406,226,406,226,415,1,0.1
0.035,GasterBlaster,2,241,226,241,226,150,1,0.1
0.035,GasterBlaster,2,241,391,241,391,240,1,0.1
0.035,GasterBlaster,2,406,391,406,391,330,1,0.1
0.035,GasterBlaster,2,406,226,406,226,420,1,0.1
0.035,GasterBlaster,2,241,226,241,226,155,1,0.1
0.035,GasterBlaster,2,241,391,241,391,245,1,0.1
0.035,GasterBlaster,2,406,391,406,391,335,1,0.1
0.035,GasterBlaster,2,406,226,406,226,425,1,0.1
0.035,GasterBlaster,2,241,226,241,226,160,1,0.1
0.035,GasterBlaster,2,241,391,241,391,250,1,0.1
0.035,GasterBlaster,2,406,391,406,391,340,1,0.1
0.035,GasterBlaster,2,406,226,406,226,430,1,0.1
0.035,GasterBlaster,2,241,226,241,226,165,1,0.1
0.035,GasterBlaster,2,241,391,241,391,255,1,0.1
0.035,GasterBlaster,2,406,391,406,391,345,1,0.1
0.035,GasterBlaster,2,406,226,406,226,435,1,0.1
0.035,GasterBlaster,2,241,226,241,226,170,1,0.1
0.035,GasterBlaster,2,241,391,241,391,260,1,0.1
0.035,GasterBlaster,2,406,391,406,391,350,1,0.1
0.035,GasterBlaster,2,406,226,406,226,440,1,0.1
0.035,GasterBlaster,2,241,226,241,226,175,1,0.1
0.035,GasterBlaster,2,241,391,241,391,265,1,0.1
0.035,GasterBlaster,2,406,391,406,391,355,1,0.1
0.035,GasterBlaster,2,406,226,406,226,445,1,0.1
0.035,GasterBlaster,2,241,226,241,226,180,1,0.1
0.035,GasterBlaster,2,241,391,241,391,270,1,0.1
0.035,GasterBlaster,2,406,391,406,391,360,1,0.1
0.035,GasterBlaster,2,406,226,406,226,450,1,0.1
0.035,GasterBlaster,2,241,226,241,226,185,1,0.1
0.035,GasterBlaster,2,241,391,241,391,275,1,0.1
0.035,GasterBlaster,2,406,391,406,391,365,1,0.1
0.035,GasterBlaster,2,406,226,406,226,455,1,0.1
0.035,GasterBlaster,2,241,226,241,226,190,1,0.1
0.035,GasterBlaster,2,241,391,241,391,280,1,0.1
0.035,GasterBlaster,2,406,391,406,391,370,1,0.1
0.035,GasterBlaster,2,406,226,406,226,460,1,0.1
0.035,GasterBlaster,2,241,226,241,226,195,1,0.1
0.035,GasterBlaster,2,241,391,241,391,285,1,0.1
0.035,GasterBlaster,2,406,391,406,391,375,1,0.1
0.035,GasterBlaster,2,406,226,406,226,465,1,0.1
0.035,GasterBlaster,2,241,226,241,226,200,1,0.1
0.035,GasterBlaster,2,241,391,241,391,290,1,0.1
0.035,GasterBlaster,2,406,391,406,391,380,1,0.1
0.035,GasterBlaster,2,406,226,406,226,470,1,0.1
0.035,GasterBlaster,2,241,226,241,226,205,1,0.1
0.035,GasterBlaster,2,241,391,241,391,295,1,0.1
0.035,GasterBlaster,2,406,391,406,391,385,1,0.1
0.035,GasterBlaster,2,406,226,406,226,475,1,0.1
0.035,GasterBlaster,2,241,226,241,226,210,1,0.1
0.035,GasterBlaster,2,241,391,241,391,300,1,0.1
0.035,GasterBlaster,2,406,391,406,391,390,1,0.1
0.035,GasterBlaster,2,406,226,406,226,480,1,0.1
0.035,GasterBlaster,2,241,226,241,226,215,1,0.1
0.035,GasterBlaster,2,241,391,241,391,305,1,0.1
0.035,GasterBlaster,2,406,391,406,391,395,1,0.1
0.035,GasterBlaster,2,406,226,406,226,485,1,0.1
0.035,GasterBlaster,2,241,226,241,226,220,1,0.1
0.035,GasterBlaster,2,241,391,241,391,310,1,0.1
0.035,GasterBlaster,2,406,391,406,391,400,1,0.1
0.035,GasterBlaster,2,406,226,406,226,490,1,0.1
0.035,GasterBlaster,2,241,226,241,226,225,1,0.1
0.035,GasterBlaster,2,241,391,241,391,315,1,0.1
0.035,GasterBlaster,2,406,391,406,391,405,1,0.1
0.035,GasterBlaster,2,406,226,406,226,495,1,0.1
0.035,GasterBlaster,2,241,226,241,226,230,1,0.1
0.035,GasterBlaster,2,241,391,241,391,320,1,0.1
0.035,GasterBlaster,2,406,391,406,391,410,1,0.1
0.035,GasterBlaster,2,406,226,406,226,500,1,0.1
0.035,GasterBlaster,2,241,226,241,226,235,1,0.1
0.035,GasterBlaster,2,241,391,241,391,325,1,0.1
0.035,GasterBlaster,2,406,391,406,391,415,1,0.1
0.035,GasterBlaster,2,406,226,406,226,505,1,0.1
0.035,GasterBlaster,2,241,226,241,226,240,1,0.1
0.035,GasterBlaster,2,241,391,241,391,330,1,0.1
0.035,GasterBlaster,2,406,391,406,391,420,1,0.1
0.035,GasterBlaster,2,406,226,406,226,510,1,0.1
